DROPSTATE:main1
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main5
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,500071031876357817948883218995313449613204699656714480780804861034953683106008362514831681450336444261955251244210825652998481560052375860433719123753681949358228708322402757617330741807284565271535926695577422240622041387616737964764198408721005275528212593892803508114500356097
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop1
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,0
LOCAL:stat_buf,struct stat,500071031876357817948883218995313449613204699656714480780804861034953683106008362514831681450336444261955251244210825652998481560052375860433719123753681949358228708322402757617330741807284565271535926695577422240622041387616737964764198408721005275528212593892803508114500356097
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop2
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,1
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,1
LOCAL:stat_buf,struct stat,500071031876357817948883218995313449613204699656714480780804861034953683106008362514831681450336444261955251244210825652998481560052375860433719123753681949358228708322402757617330741807284565271535926695577422240622041387616737964764198408721005275528212593892803508114500356097
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop3
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,1
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571540384533777804082656905232432823098970700869212358004367118672012707146789071530718085180648275589448848645138208686564878708317440699870654036646488426845982368665080388812008577415333965874404126030074352444112908
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:main2loop4
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,1
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,1
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571540384533777804082656905232432823098970700869212358004367118672012707146789071530718085180648275589448848645138208686564878708317440699870654036646488426845982368665080388812008577415333965874404126030074352444112908
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
DROPSTATE:mainend
LOCAL:outsize,size_t,65536
LOCAL:insize,size_t,65536
LOCAL:page_size,size_t,4096
LOCAL:ok,bool,1
LOCAL:c,int,4294967295
LOCAL:argind,int,2
LOCAL:out_dev,dev_t,2049
LOCAL:out_ino,ino_t,16926104
LOCAL:check_redirection,bool,1
LOCAL:have_read_stdin,bool,1
LOCAL:stat_buf,struct stat,474627124179832417464229742574376554033176870126057938194202571540384533777804082656905232432823098970700869212358004367118672012707146789071530718085180648275589448848645138208686564878708317440699870654036646488426845982368665080388812008577415333965874404126030074352444112908
LOCAL:number,bool,0
LOCAL:number_nonblank,bool,0
LOCAL:squeeze_blank,bool,0
LOCAL:show_ends,bool,0
LOCAL:show_nonprinting,bool,0
LOCAL:show_tabs,bool,0
LOCAL:file_open_mode,int,0
GLOBAL:input_desc,int,0
GLOBAL:line_buf,char[],204899028249342517084987615413423805827129376
GLOBAL:line_num_print,char *,32
GLOBAL:line_num_start,char *,48
GLOBAL:line_num_end,char *,48
GLOBAL:newlines2,int,0
,,0
